date,stock_id,EPS,statement_available_date
2026-06-30,1232,2.38,2026-08-14
2019-03-31,1233,0.49,2019-05-15
2019-06-30,1233,0.46,2019-08-14
2019-09-30,1233,0.43,2019-11-14
2019-12-31,1233,0.35,2020-03-31
2020-03-31,1233,0.08,2020-05-15
2020-06-30,1233,0.06,2020-08-14
2020-09-30,1233,0.27,2020-11-14
2020-12-31,1233,0.22,2021-03-31
2021-03-31,1233,0.18,2021-05-15
2021-06-30,1233,-0.17,2021-08-14
2021-09-30,1233,0.22,2021-11-14
2021-12-31,1233,0.25,2022-03-31
2022-03-31,1233,0.19,2022-05-15
2022-06-30,1233,0.03,2022-08-14
2022-09-30,1233,0.08,2022-11-14
2022-12-31,1233,0.26,2023-03-31
2023-03-31,1233,0.35,2023-05-15
2023-06-30,1233,0.33,2023-08-14
2023-09-30,1233,0.22,2023-11-14
2023-12-31,1233,0.17,2024-03-31
2024-03-31,1233,0.37,2024-05-15
2024-06-30,1233,0.23,2024-08-14
2024-09-30,1233,0.13,2024-11-14
2024-12-31,1233,0.25,2025-03-31
2025-03-31,1233,0.27,2025-05-15
2025-06-30,1233,0.14,2025-08-14
2025-09-30,1233,0.14,2025-11-14
2025-12-31,1233,0.2,2026-03-31
2026-03-31,1233,0.34,2026-05-15
2026-06-30,1233,0.25,2026-08-14
2019-03-31,1234,0.41,2019-05-15
2019-06-30,1234,0.39,2019-08-14
2019-09-30,1234,0.9,2019-11-14
2019-12-31,1234,0.41,2020-03-31
2020-03-31,1234,0.27,2020-05-15
2020-06-30,1234,0.43,2020-08-14
2020-09-30,1234,1.09,2020-11-14
2020-12-31,1234,0.43,2021-03-31
2021-03-31,1234,0.33,2021-05-15
2021-06-30,1234,0.4,2021-08-14
2021-09-30,1234,0.61,2021-11-14
2021-12-31,1234,0.64,2022-03-31
2022-03-31,1234,0.31,2022-05-15
2022-06-30,1234,0.44,2022-08-14
2022-09-30,1234,0.97,2022-11-14
2022-12-31,1234,0.48,2023-03-31
2023-03-31,1234,0.47,2023-05-15
2023-06-30,1234,0.51,2023-08-14
2023-09-30,1234,0.94,2023-11-14
2023-12-31,1234,0.44,2024-03-31
2024-03-31,1234,0.44,2024-05-15
2024-06-30,1234,0.62,2024-08-14
2024-09-30,1234,0.91,2024-11-14
2024-12-31,1234,0.39,2025-03-31
2025-03-31,1234,0.61,2025-05-15
2025-06-30,1234,0.35,2025-08-14
2025-09-30,1234,0.61,2025-11-14
2025-12-31,1234,0.43,2026-03-31
2026-03-31,1234,0.29,2026-05-15
2026-06-30,1234,0.31,2026-08-14
2019-03-31,1235,-0.42,2019-05-15
2019-06-30,1235,-0.18,2019-08-14
2019-09-30,1235,1.1,2019-11-14
2019-12-31,1235,-0.05,2020-03-31
2020-03-31,1235,-0.17,2020-05-15
2020-06-30,1235,0.05,2020-08-14
2020-09-30,1235,0.95,2020-11-14
2020-12-31,1235,-0.18,2021-03-31
2021-03-31,1235,-0.13,2021-05-15
2021-06-30,1235,-0.21,2021-08-14
2021-09-30,1235,1.2,2021-11-14
2021-12-31,1235,-0.05,2022-03-31
2022-03-31,1235,0.24,2022-05-15
2022-06-30,1235,0.22,2022-08-14
2022-09-30,1235,1.03,2022-11-14
2022-12-31,1235,-0.08,2023-03-31
2023-03-31,1235,1.08,2023-05-15
2023-06-30,1235,-0.78,2023-08-14
2023-09-30,1235,1.62,2023-11-14
2023-12-31,1235,-0.8,2024-03-31
2024-03-31,1235,0.41,2024-05-15
2024-06-30,1235,0.6,2024-08-14
2024-09-30,1235,0.69,2024-11-14
2024-12-31,1235,-1.58,2025-03-31
2025-03-31,1235,0.12,2025-05-15
2025-06-30,1235,0.6,2025-08-14
2025-09-30,1235,0.06,2025-11-14
2025-12-31,1235,-0.62,2026-03-31
2026-03-31,1235,-0.54,2026-05-15
2026-06-30,1235,0.83,2026-08-14
2019-03-31,1236,0.08,2019-05-15
2019-06-30,1236,-0.48,2019-08-14
2019-09-30,1236,0.1,2019-11-14
2019-12-31,1236,0.45,2020-03-31
2020-03-31,1236,0.13,2020-05-15
2020-06-30,1236,-0.49,2020-08-14
2020-09-30,1236,0.22,2020-11-14
2020-12-31,1236,0.14,2021-03-31
2021-03-31,1236,0.57,2021-05-15
2021-06-30,1236,-0.68,2021-08-14
2021-09-30,1236,-0.12,2021-11-14
2021-12-31,1236,-0.01,2022-03-31
2022-03-31,1236,3.89,2022-05-15
2022-06-30,1236,-0.34,2022-08-14
2022-09-30,1236,0.14,2022-11-14
2022-12-31,1236,0.22,2023-03-31
2023-03-31,1236,0.03,2023-05-15
2023-06-30,1236,-0.16,2023-08-14
2023-09-30,1236,0.28,2023-11-14
2023-12-31,1236,0.03,2024-03-31
2024-03-31,1236,0.09,2024-05-15
2024-06-30,1236,-0.3,2024-08-14
2024-09-30,1236,-0.01,2024-11-14
2024-12-31,1236,-0.07,2025-03-31
2025-03-31,1236,0.06,2025-05-15
2025-06-30,1236,-0.58,2025-08-14
2025-09-30,1236,0.29,2025-11-14
2025-12-31,1236,-0.2,2026-03-31
2026-03-31,1236,0.23,2026-05-15
2026-06-30,1236,-0.39,2026-08-14
2019-03-31,1240,1.01,2019-05-15
2019-06-30,1240,1.21,2019-08-14
2019-09-30,1240,0.85,2019-11-14
2019-12-31,1240,0.96,2020-03-31
2020-03-31,1240,0.98,2020-05-15
2020-06-30,1240,0.9,2020-08-14
2020-09-30,1240,1.25,2020-11-14
2020-12-31,1240,1.36,2021-03-31
2021-03-31,1240,0.96,2021-05-15
2021-06-30,1240,0.94,2021-08-14
2021-09-30,1240,0.79,2021-11-14
2021-12-31,1240,0.97,2022-03-31
2022-03-31,1240,0.35,2022-05-15
2022-06-30,1240,0.58,2022-08-14
2022-09-30,1240,-0.9,2022-11-14
2022-12-31,1240,0.12,2023-03-31
2023-03-31,1240,0.38,2023-05-15
2023-06-30,1240,1.02,2023-08-14
2023-09-30,1240,1.31,2023-11-14
2023-12-31,1240,1.44,2024-03-31
2024-03-31,1240,0.98,2024-05-15
2024-06-30,1240,1.03,2024-08-14
2024-09-30,1240,1.16,2024-11-14
2024-12-31,1240,1.27,2025-03-31
2025-03-31,1240,1.15,2025-05-15
2025-06-30,1240,1.34,2025-08-14
2025-09-30,1240,1.51,2025-11-14
2025-12-31,1240,1.02,2026-03-31
2026-03-31,1240,0.89,2026-05-15
2026-06-30,1240,1.96,2026-08-14
2019-03-31,1256,2.96,2019-05-15
2019-06-30,1256,5.47,2019-08-14
2019-09-30,1256,5.5,2019-11-14
2019-12-31,1256,2.54,2020-03-31
2020-03-31,1256,0.35,2020-05-15
2020-06-30,1256,6.26,2020-08-14
2020-09-30,1256,11.62,2020-11-14
2020-12-31,1256,4.76,2021-03-31
2021-03-31,1256,5.88,2021-05-15
2021-06-30,1256,6.98,2021-08-14
2021-09-30,1256,7.78,2021-11-14
2021-12-31,1256,0.3,2022-03-31
2022-03-31,1256,1.31,2022-05-15
2022-06-30,1256,2.05,2022-08-14
2022-09-30,1256,6.57,2022-11-14
2022-12-31,1256,1.98,2023-03-31
2023-03-31,1256,1.34,2023-05-15
2023-06-30,1256,6.09,2023-08-14
2023-09-30,1256,5.33,2023-11-14
2023-12-31,1256,-0.35,2024-03-31
2024-03-31,1256,1.34,2024-05-15
2024-06-30,1256,2.72,2024-08-14
2024-09-30,1256,4.15,2024-11-14
2024-12-31,1256,0.35,2025-03-31
2025-03-31,1256,0.72,2025-05-15
2025-06-30,1256,3.61,2025-08-14
2025-09-30,1256,4.98,2025-11-14
2025-12-31,1256,1.87,2026-03-31
2026-03-31,1256,3.24,2026-05-15
2019-03-31,1258,-0.4,2019-05-15
2019-06-30,1258,-1.18,2019-08-14
2019-09-30,1258,-0.17,2019-11-14
2019-12-31,1258,-1.64,2020-03-31
2020-03-31,1258,-1.54,2020-05-15
2020-06-30,1258,0.91,2020-08-14
2020-09-30,1258,0.74,2020-11-14
2020-12-31,1258,-0.54,2021-03-31
2021-03-31,1258,0.45,2021-05-15
2021-06-30,1258,0.66,2021-08-14
2021-09-30,1258,-0.24,2021-11-14
2021-12-31,1258,1.13,2022-03-31
2022-03-31,1258,0.51,2022-05-15
2022-06-30,1258,1.3,2022-08-14
2022-09-30,1258,-1.29,2022-11-14
2022-12-31,1258,2.05,2023-03-31
2023-03-31,1258,1.46,2023-05-15
2019-03-31,1259,0.87,2019-05-15
2019-06-30,1259,1.38,2019-08-14
2019-09-30,1259,2.11,2019-11-14
2019-12-31,1259,0.66,2020-03-31
2020-03-31,1259,0.13,2020-05-15
2020-06-30,1259,1.49,2020-08-14
2020-09-30,1259,2.19,2020-11-14
2020-12-31,1259,1.15,2021-03-31
2021-03-31,1259,0.65,2021-05-15
2021-06-30,1259,0.0,2021-08-14
2021-09-30,1259,0.43,2021-11-14
2021-12-31,1259,1.99,2022-03-31
2022-03-31,1259,0.41,2022-05-15
2022-06-30,1259,0.72,2022-08-14
2022-09-30,1259,1.98,2022-11-14
2022-12-31,1259,0.91,2023-03-31
2023-03-31,1259,1.04,2023-05-15
2023-06-30,1259,1.7,2023-08-14
2023-09-30,1259,1.83,2023-11-14
2023-12-31,1259,0.59,2024-03-31
2024-03-31,1259,1.01,2024-05-15
2024-06-30,1259,1.07,2024-08-14
2024-09-30,1259,0.13,2024-11-14
2024-12-31,1259,-0.17,2025-03-31
2025-03-31,1259,0.27,2025-05-15
2025-06-30,1259,0.66,2025-08-14
2025-09-30,1259,0.1,2025-11-14
2025-12-31,1259,1.42,2026-03-31
2026-03-31,1259,0.06,2026-05-15
2026-06-30,1259,1.96,2026-08-14
2019-03-31,1264,3.2,2019-05-15
2019-06-30,1264,3.67,2019-08-14
2019-09-30,1264,3.46,2019-11-14
2019-12-31,1264,3.69,2020-03-31
2020-03-31,1264,3.26,2020-05-15
2020-06-30,1264,3.56,2020-08-14
2020-09-30,1264,4.83,2020-11-14
2020-12-31,1264,4.35,2021-03-31
2021-03-31,1264,4.48,2021-05-15
2021-06-30,1264,3.64,2021-08-14
2021-09-30,1264,3.93,2021-11-14
2021-12-31,1264,4.88,2022-03-31
2022-03-31,1264,4.43,2022-05-15
2022-06-30,1264,4.08,2022-08-14
2022-09-30,1264,4.3,2022-11-14
2022-12-31,1264,4.29,2023-03-31
2023-03-31,1264,4.45,2023-05-15
2023-06-30,1264,4.56,2023-08-14
2023-09-30,1264,4.8,2023-11-14
2023-12-31,1264,4.43,2024-03-31
2024-03-31,1264,5.08,2024-05-15
2024-06-30,1264,4.94,2024-08-14
2024-09-30,1264,5.65,2024-11-14
2024-12-31,1264,4.88,2025-03-31
2025-03-31,1264,5.2,2025-05-15
2025-06-30,1264,5.08,2025-08-14
2025-09-30,1264,5.66,2025-11-14
2025-12-31,1264,4.53,2026-03-31
2026-03-31,1264,5.5,2026-05-15
2026-06-30,1264,5.51,2026-08-14
2019-03-31,1268,2.65,2019-05-15
2019-06-30,1268,1.59,2019-08-14
2019-09-30,1268,1.54,2019-11-14
2019-12-31,1268,1.42,2020-03-31
2020-03-31,1268,0.64,2020-05-15
2020-06-30,1268,1.01,2020-08-14
2020-09-30,1268,3.99,2020-11-14
2020-12-31,1268,1.88,2021-03-31
2021-03-31,1268,2.05,2021-05-15
2021-06-30,1268,-1.54,2021-08-14
2021-09-30,1268,-2.34,2021-11-14
2021-12-31,1268,3.84,2022-03-31
2022-03-31,1268,1.01,2022-05-15
2022-06-30,1268,-2.42,2022-08-14
2022-09-30,1268,2.42,2022-11-14
2022-12-31,1268,2.07,2023-03-31
2023-03-31,1268,3.01,2023-05-15
2023-06-30,1268,1.79,2023-08-14
2023-09-30,1268,2.01,2023-11-14
2023-12-31,1268,0.81,2024-03-31
2024-03-31,1268,4.73,2024-05-15
2024-06-30,1268,1.54,2024-08-14
2024-09-30,1268,1.47,2024-11-14
2024-12-31,1268,2.31,2025-03-31
2025-03-31,1268,4.39,2025-05-15
2025-06-30,1268,1.76,2025-08-14
2025-09-30,1268,1.55,2025-11-14
2025-12-31,1268,2.42,2026-03-31
2026-03-31,1268,5.87,2026-05-15
2026-06-30,1268,3.34,2026-08-14
2020-12-31,1294,7.14,2021-03-31
2021-06-30,1294,2.6,2021-08-14
2021-12-31,1294,2.89,2022-03-31
2022-06-30,1294,0.71,2022-08-14
2022-12-31,1294,3.06,2023-03-31
2023-06-30,1294,2.65,2023-08-14
2023-12-31,1294,7.66,2024-03-31
2024-03-31,1294,1.84,2024-05-15
2024-06-30,1294,1.83,2024-08-14
2024-09-30,1294,1.69,2024-11-14
2024-12-31,1294,1.08,2025-03-31
2025-03-31,1294,1.17,2025-05-15
2025-06-30,1294,1.27,2025-08-14
2025-09-30,1294,1.0,2025-11-14
2025-12-31,1294,1.23,2026-03-31
2026-03-31,1294,1.41,2026-05-15
2026-06-30,1294,1.05,2026-08-14
2022-12-31,1295,3.02,2023-03-31
2023-06-30,1295,2.01,2023-08-14
2023-12-31,1295,3.68,2024-03-31
2024-06-30,1295,2.98,2024-08-14
2024-09-30,1295,1.81,2024-11-14
2024-12-31,1295,0.7,2025-03-31
2025-03-31,1295,1.26,2025-05-15
2025-06-30,1295,1.92,2025-08-14
2025-09-30,1295,0.92,2025-11-14
2025-12-31,1295,1.22,2026-03-31
2026-03-31,1295,0.39,2026-05-15
2026-06-30,1295,1.59,2026-08-14
2019-03-31,1301,1.28,2019-05-15
2019-06-30,1301,1.63,2019-08-14
2019-09-30,1301,2.46,2019-11-14
2019-12-31,1301,0.49,2020-03-31
2020-03-31,1301,-0.06,2020-05-15
2020-06-30,1301,-0.1,2020-08-14
2020-09-30,1301,1.63,2020-11-14
2020-12-31,1301,1.68,2021-03-31
2021-03-31,1301,2.35,2021-05-15
2021-06-30,1301,3.18,2021-08-14
2021-09-30,1301,3.03,2021-11-14
2021-12-31,1301,2.65,2022-03-31
2022-03-31,1301,2.6,2022-05-15
2022-06-30,1301,3.33,2022-08-14
2022-09-30,1301,0.9,2022-11-14
2022-12-31,1301,-1.16,2023-03-31
2023-03-31,1301,0.37,2023-05-15
2023-06-30,1301,0.19,2023-08-14
2023-09-30,1301,1.05,2023-11-14
2023-12-31,1301,-0.46,2024-03-31
2024-03-31,1301,0.03,2024-05-15
2024-06-30,1301,0.21,2024-08-14
2024-09-30,1301,-0.49,2024-11-14
2024-12-31,1301,0.05,2025-03-31
2025-03-31,1301,0.01,2025-05-15
2025-06-30,1301,-1.04,2025-08-14
2025-09-30,1301,-0.09,2025-11-14
2025-12-31,1301,-0.45,2026-03-31
2026-03-31,1301,0.51,2026-05-15
2026-06-30,1301,1.67,2026-08-14
2019-03-31,1303,0.64,2019-05-15
2019-06-30,1303,0.74,2019-08-14
2019-09-30,1303,1.01,2019-11-14
2019-12-31,1303,0.52,2020-03-31
2020-03-31,1303,0.13,2020-05-15
2020-06-30,1303,0.27,2020-08-14
2020-09-30,1303,1.31,2020-11-14
2020-12-31,1303,1.53,2021-03-31
2021-03-31,1303,2.23,2021-05-15
2021-06-30,1303,2.91,2021-08-14
2021-09-30,1303,2.92,2021-11-14
2021-12-31,1303,2.2,2022-03-31
2022-03-31,1303,1.9,2022-05-15
2022-06-30,1303,1.81,2022-08-14
2022-09-30,1303,0.43,2022-11-14
2022-12-31,1303,-0.08,2023-03-31
2023-03-31,1303,0.11,2023-05-15
2023-06-30,1303,0.12,2023-08-14
2023-09-30,1303,0.55,2023-11-14
2023-12-31,1303,0.02,2024-03-31
2024-03-31,1303,0.16,2024-05-15
2024-06-30,1303,0.22,2024-08-14
2024-09-30,1303,0.01,2024-11-14
2024-12-31,1303,0.04,2025-03-31
2025-03-31,1303,0.06,2025-05-15
2025-06-30,1303,-0.52,2025-08-14
2025-09-30,1303,0.41,2025-11-14
2025-12-31,1303,0.62,2026-03-31
2026-03-31,1303,1.8,2026-05-15
2026-06-30,1303,3.37,2026-08-14
2019-03-31,1304,0.24,2019-05-15
2019-06-30,1304,0.41,2019-08-14
2019-09-30,1304,0.28,2019-11-14
2019-12-31,1304,0.26,2020-03-31
2020-03-31,1304,0.2,2020-05-15
2020-06-30,1304,0.27,2020-08-14
2020-09-30,1304,0.56,2020-11-14
2020-12-31,1304,1.21,2021-03-31
2021-03-31,1304,1.16,2021-05-15
2021-06-30,1304,1.22,2021-08-14
2021-09-30,1304,0.98,2021-11-14
2021-12-31,1304,1.48,2022-03-31
2022-03-31,1304,0.5,2022-05-15
2022-06-30,1304,0.33,2022-08-14
2022-09-30,1304,0.16,2022-11-14
2022-12-31,1304,0.46,2023-03-31
2023-03-31,1304,-0.09,2023-05-15
2023-06-30,1304,0.03,2023-08-14
2023-09-30,1304,0.21,2023-11-14
2023-12-31,1304,-0.34,2024-03-31
2024-03-31,1304,-0.37,2024-05-15
2024-06-30,1304,-0.23,2024-08-14
2024-09-30,1304,-0.62,2024-11-14
2024-12-31,1304,-0.78,2025-03-31
2025-03-31,1304,-0.59,2025-05-15
2025-06-30,1304,-0.81,2025-08-14
2025-09-30,1304,-0.45,2025-11-14
2025-12-31,1304,-0.75,2026-03-31
2026-03-31,1304,-0.41,2026-05-15
2026-06-30,1304,-0.17,2026-08-14
2019-03-31,1305,0.36,2019-05-15
2019-06-30,1305,0.09,2019-08-14
2019-09-30,1305,0.32,2019-11-14
2019-12-31,1305,0.45,2020-03-31
2020-03-31,1305,0.59,2020-05-15
2020-06-30,1305,-0.1,2020-08-14
2020-09-30,1305,0.65,2020-11-14
2020-12-31,1305,1.84,2021-03-31
2021-03-31,1305,1.49,2021-05-15
2021-06-30,1305,0.94,2021-08-14
2021-09-30,1305,0.85,2021-11-14
2021-12-31,1305,1.03,2022-03-31
2022-03-31,1305,0.78,2022-05-15
2022-06-30,1305,-0.15,2022-08-14
2022-09-30,1305,-1.17,2022-11-14
2022-12-31,1305,-0.09,2023-03-31
2023-03-31,1305,0.4,2023-05-15
2023-06-30,1305,0.0,2023-08-14
2023-09-30,1305,0.25,2023-11-14
2023-12-31,1305,-0.06,2024-03-31
2024-03-31,1305,-0.05,2024-05-15
2024-06-30,1305,0.16,2024-08-14
2024-09-30,1305,-0.71,2024-11-14
2024-12-31,1305,-0.62,2025-03-31
2025-03-31,1305,-0.46,2025-05-15
2025-06-30,1305,-0.7,2025-08-14
2025-09-30,1305,-0.18,2025-11-14
2025-12-31,1305,-0.24,2026-03-31
2026-03-31,1305,-0.21,2026-05-15
2026-06-30,1305,0.23,2026-08-14
2019-03-31,1307,0.25,2019-05-15
2019-06-30,1307,0.25,2019-08-14
2019-09-30,1307,0.36,2019-11-14
2019-12-31,1307,0.22,2020-03-31
2020-03-31,1307,0.26,2020-05-15
2020-06-30,1307,-0.2,2020-08-14
2020-09-30,1307,0.25,2020-11-14
2020-12-31,1307,0.24,2021-03-31
2021-03-31,1307,0.51,2021-05-15
2021-06-30,1307,0.14,2021-08-14
2021-09-30,1307,-0.41,2021-11-14
2021-12-31,1307,0.05,2022-03-31
2022-03-31,1307,0.27,2022-05-15
2022-06-30,1307,0.4,2022-08-14
2022-09-30,1307,0.46,2022-11-14
2022-12-31,1307,0.04,2023-03-31
2023-03-31,1307,0.4,2023-05-15
2023-06-30,1307,0.48,2023-08-14
2023-09-30,1307,0.79,2023-11-14
2023-12-31,1307,0.25,2024-03-31
2024-03-31,1307,1.04,2024-05-15
2024-06-30,1307,0.75,2024-08-14
2024-09-30,1307,0.97,2024-11-14
2024-12-31,1307,0.96,2025-03-31
2025-03-31,1307,1.08,2025-05-15
2025-06-30,1307,-0.12,2025-08-14
2025-09-30,1307,1.05,2025-11-14
2025-12-31,1307,0.84,2026-03-31
2026-03-31,1307,0.97,2026-05-15
2026-06-30,1307,0.49,2026-08-14
2019-03-31,1308,0.25,2019-05-15
2019-06-30,1308,0.37,2019-08-14
2019-09-30,1308,0.37,2019-11-14
2019-12-31,1308,0.49,2020-03-31
2020-03-31,1308,0.26,2020-05-15
2020-06-30,1308,0.38,2020-08-14
2020-09-30,1308,0.33,2020-11-14
2020-12-31,1308,0.94,2021-03-31
2021-03-31,1308,0.95,2021-05-15
2021-06-30,1308,1.59,2021-08-14
2021-09-30,1308,1.15,2021-11-14
2021-12-31,1308,1.58,2022-03-31
2022-03-31,1308,0.39,2022-05-15
2022-06-30,1308,0.78,2022-08-14
2022-09-30,1308,0.76,2022-11-14
2022-12-31,1308,0.51,2023-03-31
2023-03-31,1308,-0.04,2023-05-15
2023-06-30,1308,0.22,2023-08-14
2023-09-30,1308,0.28,2023-11-14
2023-12-31,1308,-0.25,2024-03-31
2024-03-31,1308,-0.32,2024-05-15
2024-06-30,1308,-0.12,2024-08-14
2024-09-30,1308,-0.36,2024-11-14
2024-12-31,1308,-0.46,2025-03-31
2025-03-31,1308,-0.4,2025-05-15
2025-06-30,1308,-0.5,2025-08-14
2025-09-30,1308,-0.26,2025-11-14
2025-12-31,1308,-0.6,2026-03-31
2026-03-31,1308,-0.2,2026-05-15
2026-06-30,1308,0.05,2026-08-14
2019-03-31,1309,0.6,2019-05-15
2019-06-30,1309,0.33,2019-08-14
2019-09-30,1309,0.03,2019-11-14
2019-12-31,1309,0.25,2020-03-31
2020-03-31,1309,0.43,2020-05-15
2020-06-30,1309,0.95,2020-08-14
2020-09-30,1309,1.91,2020-11-14
2020-12-31,1309,2.3,2021-03-31
2021-03-31,1309,1.42,2021-05-15
2021-06-30,1309,1.57,2021-08-14
2021-09-30,1309,0.97,2021-11-14
2021-12-31,1309,1.19,2022-03-31
2022-03-31,1309,0.68,2022-05-15
2022-06-30,1309,0.42,2022-08-14
2022-09-30,1309,0.09,2022-11-14
2022-12-31,1309,-0.1,2023-03-31
2023-03-31,1309,-0.18,2023-05-15
2023-06-30,1309,-0.04,2023-08-14
2023-09-30,1309,-0.18,2023-11-14
2023-12-31,1309,-0.29,2024-03-31
2024-03-31,1309,-0.26,2024-05-15
2024-06-30,1309,-0.1,2024-08-14
2024-09-30,1309,-0.25,2024-11-14
2024-12-31,1309,0.04,2025-03-31
2025-03-31,1309,-0.14,2025-05-15
2025-06-30,1309,-0.61,2025-08-14
2025-09-30,1309,-0.18,2025-11-14
2025-12-31,1309,-0.14,2026-03-31
2026-03-31,1309,-0.53,2026-05-15
2026-06-30,1309,-0.65,2026-08-14
2019-03-31,1310,0.63,2019-05-15
2019-06-30,1310,0.58,2019-08-14
2019-09-30,1310,0.39,2019-11-14
2019-12-31,1310,0.06,2020-03-31
2020-03-31,1310,-0.59,2020-05-15
2020-06-30,1310,0.28,2020-08-14
2020-09-30,1310,0.01,2020-11-14
2020-12-31,1310,0.84,2021-03-31
2021-03-31,1310,0.45,2021-05-15
2021-06-30,1310,0.47,2021-08-14
2021-09-30,1310,-0.28,2021-11-14
2021-12-31,1310,-0.45,2022-03-31
2022-03-31,1310,0.18,2022-05-15
2022-06-30,1310,-0.28,2022-08-14
2022-09-30,1310,-0.33,2022-11-14
2022-12-31,1310,-0.28,2023-03-31
2023-03-31,1310,0.0,2023-05-15
2023-06-30,1310,-0.57,2023-08-14
2023-09-30,1310,0.01,2023-11-14
2023-12-31,1310,-0.31,2024-03-31
2024-03-31,1310,-0.06,2024-05-15
2024-06-30,1310,0.01,2024-08-14
2024-09-30,1310,-0.34,2024-11-14
2024-12-31,1310,-0.33,2025-03-31
2025-03-31,1310,-0.34,2025-05-15
2025-06-30,1310,-0.36,2025-08-14
2025-09-30,1310,-0.24,2025-11-14
2025-12-31,1310,-0.43,2026-03-31
2026-03-31,1310,-0.94,2026-05-15
2026-06-30,1310,-0.19,2026-08-14
2019-03-31,1312,0.65,2019-05-15
2019-06-30,1312,0.78,2019-08-14
2019-09-30,1312,0.53,2019-11-14
2019-12-31,1312,0.32,2020-03-31
2020-03-31,1312,0.02,2020-05-15
2020-06-30,1312,0.76,2020-08-14
2020-09-30,1312,1.56,2020-11-14
2020-12-31,1312,2.18,2021-03-31
2021-03-31,1312,2.13,2021-05-15
2021-06-30,1312,1.82,2021-08-14
2021-09-30,1312,1.6,2021-11-14
2021-12-31,1312,0.91,2022-03-31
2022-03-31,1312,0.65,2022-05-15
2022-06-30,1312,-0.19,2022-08-14
2022-09-30,1312,-0.69,2022-11-14
2022-12-31,1312,-0.33,2023-03-31
2023-03-31,1312,-0.16,2023-05-15
2023-06-30,1312,-0.76,2023-08-14
2023-09-30,1312,-0.23,2023-11-14
2023-12-31,1312,-0.44,2024-03-31
2024-03-31,1312,-0.44,2024-05-15
2024-06-30,1312,-0.23,2024-08-14
2024-09-30,1312,-0.29,2024-11-14
2024-12-31,1312,-0.46,2025-03-31
2025-03-31,1312,-0.61,2025-05-15
2025-06-30,1312,-0.92,2025-08-14
2025-09-30,1312,-1.33,2025-11-14
2025-12-31,1312,-1.11,2026-03-31
2026-03-31,1312,-1.17,2026-05-15
2026-06-30,1312,-0.51,2026-08-14
2019-03-31,1313,-0.11,2019-05-15
2019-06-30,1313,-0.31,2019-08-14
2019-09-30,1313,0.36,2019-11-14
2019-12-31,1313,-0.06,2020-03-31
2020-03-31,1313,-0.63,2020-05-15
2020-06-30,1313,0.47,2020-08-14
2020-09-30,1313,0.82,2020-11-14
2020-12-31,1313,0.97,2021-03-31
2021-03-31,1313,0.99,2021-05-15
2021-06-30,1313,0.89,2021-08-14
2021-09-30,1313,0.46,2021-11-14
2021-12-31,1313,-0.68,2022-03-31
2022-03-31,1313,0.74,2022-05-15
2022-06-30,1313,-0.72,2022-08-14
2022-09-30,1313,-0.65,2022-11-14
2022-12-31,1313,-0.31,2023-03-31
2023-03-31,1313,0.02,2023-05-15
2023-06-30,1313,-0.49,2023-08-14
2023-09-30,1313,0.39,2023-11-14
2023-12-31,1313,-0.14,2024-03-31
2024-03-31,1313,-0.59,2024-05-15
2024-06-30,1313,-0.43,2024-08-14
2024-09-30,1313,-0.55,2024-11-14
2024-12-31,1313,-0.22,2025-03-31
2025-03-31,1313,-0.2,2025-05-15
2025-06-30,1313,-0.11,2025-08-14
2025-09-30,1313,-0.25,2025-11-14
2025-12-31,1313,-0.61,2026-03-31
2026-03-31,1313,0.08,2026-05-15
2026-06-30,1313,0.23,2026-08-14
2019-03-31,1314,0.11,2019-05-15
2019-06-30,1314,0.23,2019-08-14
2019-09-30,1314,0.06,2019-11-14
2019-12-31,1314,0.21,2020-03-31
2020-03-31,1314,0.0,2020-05-15
2020-06-30,1314,0.14,2020-08-14
2020-09-30,1314,-0.13,2020-11-14
2020-12-31,1314,0.19,2021-03-31
2021-03-31,1314,0.2,2021-05-15
2021-06-30,1314,0.47,2021-08-14
2021-09-30,1314,0.36,2021-11-14
2021-12-31,1314,0.06,2022-03-31
2022-03-31,1314,-0.09,2022-05-15
2022-06-30,1314,-0.12,2022-08-14
2022-09-30,1314,0.43,2022-11-14
2022-12-31,1314,-0.16,2023-03-31
2023-03-31,1314,-0.27,2023-05-15
2023-06-30,1314,-0.21,2023-08-14
2023-09-30,1314,-0.15,2023-11-14
2023-12-31,1314,0.35,2024-03-31
2024-03-31,1314,0.06,2024-05-15
2024-06-30,1314,0.06,2024-08-14
2024-09-30,1314,-0.15,2024-11-14
2024-12-31,1314,0.1,2025-03-31
2025-03-31,1314,-0.08,2025-05-15
2025-06-30,1314,-0.43,2025-08-14
2025-09-30,1314,-0.24,2025-11-14
2025-12-31,1314,-0.03,2026-03-31
2026-03-31,1314,-0.07,2026-05-15
2026-06-30,1314,-0.45,2026-08-14
2019-03-31,1315,0.02,2019-05-15
2019-06-30,1315,2.51,2019-08-14
2019-09-30,1315,1.4,2019-11-14
2019-12-31,1315,-0.29,2020-03-31
2020-03-31,1315,0.05,2020-05-15
2020-06-30,1315,27.38,2020-08-14
2020-09-30,1315,0.91,2020-11-14
2020-12-31,1315,2.39,2021-03-31
2021-03-31,1315,0.24,2021-05-15
2021-06-30,1315,-2.01,2021-08-14
2021-09-30,1315,1.75,2021-11-14
