stock_id,stock_name,industry_category,observations,WMAPE,SMAPE,MedianAPE,MAPE,MAE,RMSE,MASE,Bias,UnderestimateRate,DirectionAccuracy
2303,聯電,電子工業,12,3.905708172851158,3.917029372260661,4.902888602724154,3.921735235686355,773177.8923510313,908010.5721035574,0.24772513173767488,22923.360266559448,50.0,83.33333333333334
3592,瑞鼎,半導體業,12,3.9263531389828037,3.9162860001933995,3.465084629238873,3.9383871224120437,73282.66233956529,87122.1660310876,0.13294617245865978,32755.903460823483,25.0,66.66666666666666
6173,信昌電,電子零組件業,12,3.9311604128245103,3.945225349777427,3.3659175586743104,3.8916604314105743,13270.673730998533,17043.549526499533,0.16822841251358941,-1921.6673819954642,33.33333333333333,75.0
2049,上銀,電機機械,12,3.9316490878886765,3.9157477511998136,3.789988264535467,3.9279519976155246,79493.85891843187,90973.80857427049,0.22249495129000152,3291.0361088456507,50.0,66.66666666666666
6831,邁科,電腦及週邊設備業,3,3.9558719875147106,3.8780560121563576,2.293915447938203,4.001988829669696,12403.333333333334,16830.796119019444,0.17896518517811066,6385.333333333333,66.66666666666666,0.0
2613,中櫃,航運業,12,4.031010242178203,4.074873703261173,3.3909863000656215,4.116478251696084,11312.264352727114,14268.068081839323,0.6286660893537797,1729.6146348896145,41.66666666666667,75.0
6530,創威,通信網路業,12,4.048310095954602,4.126916196986877,2.480670358426317,4.154078802987252,1105.7857819347598,1561.7761061258382,0.40064867942553545,28.881545797026774,50.0,75.0
2723,美食-KY,觀光餐旅,12,4.072085218455749,3.9568872667712798,3.221034299325857,3.999994464063197,61505.480967660165,81831.04584075949,0.4382597967227022,25600.468439032633,25.0,75.0
3189,景碩,電子工業,12,4.105617629269758,4.328497046872881,3.1245470849337575,4.197593285984355,134633.7945572389,171638.2105660436,0.19419170762480267,-72805.44998434633,58.333333333333336,50.0
2947,振宇五金,居家生活類,12,4.138504841214754,4.276490513198059,2.9122122178718772,4.3927839363402725,7929.733946187041,10741.632083320234,0.5907760927079768,1521.1039471646193,66.66666666666666,91.66666666666666
6961,旅天下,觀光餐旅,1,4.152101267382232,4.2401284815936755,4.152101267382232,4.152101267382232,10785.0,10785.0,,-10785.0,100.0,0.0
6170,統振,通信網路業,12,4.158742498049324,4.136592647915357,3.8861591094679397,4.172082136635321,11047.07910031207,12382.06545520685,0.20279122131339464,3864.075821964451,33.33333333333333,66.66666666666666
