stock_id,stock_name,industry_category,observations,WMAPE,SMAPE,MedianAPE,MAPE,MAE,RMSE,MASE,Bias,UnderestimateRate,DirectionAccuracy
8048,德勝,通信網路業,12,17.424708687012327,17.86321162554684,18.11818888861699,17.52948052605078,14675.249382698079,16354.358518999888,0.39800462342568266,-2823.173971269121,50.0,58.333333333333336
3029,零壹,電子工業,12,17.433930009510384,16.68082928434067,13.063759938474357,17.70014206730751,361651.5507171596,431308.96358425065,1.4546533307648426,83441.29231599918,41.66666666666667,50.0
6768,志強-KY,運動休閒,12,17.436856475567957,17.651995399957855,16.943864953254785,17.792241929494566,296048.31107555906,328985.8340347455,0.667449449217516,20872.565447767924,41.66666666666667,58.333333333333336
1528,恩德,電機機械,12,17.481422438253126,17.478444295371208,17.992933276989177,18.440853685984383,40838.83169712018,48549.94830566011,0.8027952244519382,1592.2669109177102,58.333333333333336,58.333333333333336
2547,日勝生,建材營造,12,17.525795762784778,16.5003560590087,6.0668008108657965,16.351773838961055,89931.47404674914,137511.84940512828,0.5785703517882279,-28356.76166953052,58.333333333333336,75.0
6142,友勁,電子工業,12,17.532862246125156,17.49619701164539,17.97123963195876,17.8379836891046,26355.836849931486,28962.64523871019,0.22659738255300146,978.9693210091924,50.0,50.0
6276,安鈦克,電腦及週邊設備業,12,17.60215378274792,16.615045291214972,15.61585164680975,17.36786735540001,21108.07743088822,25923.007369434603,0.6995489209560358,4945.246028148015,41.66666666666667,58.333333333333336
3013,晟銘電,電腦及週邊設備業,12,17.61225076575791,18.605513912677775,14.877836741585067,19.135250092887055,154559.09520127976,182637.75312100857,1.0448291009733566,11295.870101567029,41.66666666666667,66.66666666666666
1324,地球,塑膠工業,12,17.615865793791837,17.34026098898779,15.532544388763137,18.41276983878915,10774.729632884615,12680.703868340424,0.9155652498044388,2281.5003224164298,41.66666666666667,58.333333333333336
2630,亞航,航運業,12,17.63000776294278,18.150195560882846,19.283646472969792,18.541174961500538,80129.98667494673,95342.220225273,1.2737006941695765,-1873.1271361112351,50.0,75.0
