stock_id,stock_name,industry_category,baseline_observations,baseline_stock_count,baseline_RMSE,baseline_MAE,baseline_MAPE,baseline_MedianAPE,baseline_P90APE,baseline_WMAPE,baseline_SMAPE,baseline_MASE,baseline_Bias,baseline_UnderestimateRate,baseline_DirectionAccuracy,improved_observations,improved_stock_count,improved_RMSE,improved_MAE,improved_MAPE,improved_MedianAPE,improved_P90APE,improved_WMAPE,improved_SMAPE,improved_MASE,improved_Bias,improved_UnderestimateRate,improved_DirectionAccuracy,structural_formula_observations,structural_formula_stock_count,structural_formula_RMSE,structural_formula_MAE,structural_formula_MAPE,structural_formula_MedianAPE,structural_formula_P90APE,structural_formula_WMAPE,structural_formula_SMAPE,structural_formula_MASE,structural_formula_Bias,structural_formula_UnderestimateRate,structural_formula_DirectionAccuracy,structural_break_months,WMAPE_improvement_points,improved_beats_baseline,baseline_over_15,improved_over_15
5245,智晶,光電業,12,1,12421.7264014367,9769.666900595259,15.263123703741863,12.346840537152582,29.902062070096168,15.112036134922846,14.179723436973113,,1988.1496905493816,58.333333333333336,25.0,12,1,12421.726401436701,9769.666900595259,15.263123703741863,12.346840537152582,29.902062070096168,15.112036134922846,14.179723436973113,,1988.1496905493811,58.333333333333336,25.0,12,1,12799.655919632465,10053.435917343326,15.692315631361407,12.470966270859272,30.566766387595628,15.550979210331798,14.560319309380034,,2016.0226671190267,58.333333333333336,25.0,0,0.0,False,True,True
2349,錸德,電子工業,12,1,120532.13733616339,94529.93300785776,15.276420619203531,12.354162388728938,29.141489087419615,15.12959444045153,15.415927686058135,,-15201.018590633117,58.333333333333336,66.66666666666666,12,1,120532.13733616337,94529.93300785772,15.276420619203526,12.354162388728932,29.141489087419615,15.129594440451525,15.415927686058131,,-15201.018590633117,58.333333333333336,66.66666666666666,12,1,121073.63938789167,95788.11940945788,15.441343013217534,12.655927660064531,29.398641759691735,15.330968221020255,15.59850453637516,,-16187.89154196276,58.333333333333336,66.66666666666666,0,5.329070518200751e-15,True,True,True
6568,宏觀,半導體業,12,1,16935.205556531037,14361.455866336386,16.048206593597886,13.225841256253492,31.55014539459803,15.153371036715118,15.463646851264091,,-70.0464447589123,58.333333333333336,75.0,12,1,16935.20555653104,14361.455866336391,16.04820659359789,13.225841256253506,31.55014539459803,15.153371036715125,15.463646851264093,,-70.0464447589123,58.333333333333336,75.0,12,1,17315.9828454812,14539.344405356895,16.353454129164756,15.126685232341133,32.9170449062464,15.341068653171645,15.694482596573508,,298.8898148711839,50.0,83.33333333333334,0,-7.105427357601002e-15,False,True,True
4906,正文,電子工業,12,1,254762.11032639234,208618.86646322595,14.989015523700225,11.093564816286005,29.04671141353988,15.177134200964574,14.518494059160888,,99106.9986408222,25.0,50.0,12,1,254762.11032639234,208618.86646322595,14.989015523700225,11.093564816286012,29.04671141353988,15.177134200964574,14.518494059160892,,99106.99864082217,25.0,50.0,12,1,256852.5045395013,206796.53985620904,14.834743829532258,11.806849900588388,29.11846637168115,15.04455896488179,14.368305892770419,,95638.33425631402,25.0,50.0,0,0.0,False,True,True
6952,大武山,其他,12,1,29821.741171266247,22251.96131789048,16.231131411415248,11.189426519596728,32.81685542842019,15.18067595323887,17.805843765771133,,-14501.64456409358,66.66666666666666,41.66666666666667,12,1,29821.741171266247,22251.96131789048,16.231131411415248,11.189426519596728,32.81685542842019,15.18067595323887,17.805843765771133,,-14501.644564093578,66.66666666666666,41.66666666666667,12,1,29821.741171266247,22251.96131789048,16.231131411415248,11.189426519596728,32.81685542842019,15.18067595323887,17.805843765771133,,-14501.644564093578,66.66666666666666,41.66666666666667,0,0.0,False,True,True
1603,華電,電器電纜,12,1,86551.91424140787,69867.39134657806,14.490410205087704,14.400214815703272,23.16983386958058,15.181945988015672,14.438176306914349,,4563.2891517719445,41.66666666666667,58.333333333333336,12,1,86551.91424140787,69867.39134657806,14.490410205087704,14.400214815703272,23.16983386958058,15.181945988015672,14.438176306914349,,4563.2891517719445,41.66666666666667,58.333333333333336,12,1,92290.51482215853,75349.92644280424,15.662977706096381,14.97454031976478,24.036149123305087,16.3732821765305,15.42981697680993,,6758.394310063765,41.66666666666667,58.333333333333336,0,0.0,False,True,True
6263,普萊德,通信網路業,12,1,27816.42325599255,23845.44522201076,16.125043161503203,12.094551257591354,33.71191859718467,15.185876383103686,15.51759533804622,,3866.277362595043,50.0,41.66666666666667,12,1,27816.423255992555,23845.44522201076,16.125043161503207,12.094551257591354,33.71191859718467,15.185876383103686,15.51759533804622,,3866.2773625950417,50.0,41.66666666666667,12,1,29274.96359247164,24988.478515237057,16.899389938403107,13.355833611266629,35.01466433532101,15.913812562575144,16.26439032652801,,3784.8212180131413,50.0,50.0,0,0.0,False,True,True
5521,工信,建材營造,12,1,135239.41841884243,114436.75474638813,15.473192176952102,13.437556230773124,29.833448100623617,15.193423884368995,15.556662581944266,,6585.808289273671,41.66666666666667,66.66666666666666,12,1,135239.41841884243,114436.75474638813,15.473192176952102,13.437556230773115,29.833448100623617,15.193423884368995,15.556662581944266,,6585.808289273661,41.66666666666667,66.66666666666666,12,1,136876.31376226354,115979.8811615376,15.727660920197032,14.575409378356301,28.589144426057683,15.398300139244379,15.849469826424519,,6551.832039014892,33.33333333333333,58.333333333333336,0,0.0,False,True,True
6733,博晟生醫,生技醫療業,12,1,3794.221469002324,2816.2420111755346,15.353882011585906,7.316665145386117,38.34216322734316,15.199856134654338,14.257846336289221,,777.9245122260551,50.0,66.66666666666666,12,1,3794.221469002324,2816.2420111755346,15.353882011585906,7.316665145386117,38.34216322734316,15.199856134654338,14.257846336289221,,777.924512226055,50.0,66.66666666666666,12,1,3796.997903445119,2835.6211145614798,15.368369209395846,6.8436407563056925,35.32207879658637,15.304449270583733,14.44093238616765,,639.2577901554602,50.0,66.66666666666666,0,0.0,False,True,True
9928,中視,其他,12,1,14529.39931434046,11153.960298216552,14.310356980183888,14.754949244744274,27.41476510585425,15.211795477245374,14.954400770080248,,-5353.912345023015,58.333333333333336,66.66666666666666,12,1,14529.39931434046,11153.960298216552,14.310356980183888,14.754949244744274,27.41476510585425,15.211795477245374,14.954400770080248,,-5353.912345023015,58.333333333333336,66.66666666666666,12,1,14605.11153804181,11302.700165789647,14.601002637719004,14.915961330345995,29.309613903887065,15.414647234320055,15.192235898728176,,-5123.72255410579,50.0,66.66666666666666,0,0.0,False,True,True
